19320151793.51947,74918539843.18379,97660264285.7379,6.687207969616956e+24,881.3734859871827,883.5045657061905,65.39411997534062
10822205904.79962,56898384507.81147,94599641726.15489,1.3066961608505147e+24,914.5274305086018,41.162265542609376,287.248242347954
87445044982.5615,11276397835.156937,89879132997.68874,9.11421968227699e+24,70.05413035379726,321.239253420883,218.3322537198159
4496021527.5477,45056509923.139244,40857917045.556656,6.809915703262731e+24,810.1126944007281,778.1508652148465,14.47498702472172
44622256084.39651,3575736777.585992,3438852605.590925,2.754426922087491e+24,776.683118849711,560.9981298087017,438.02030291157934
29151166640.37982,79046705925.34607,49663379599.2249,2.7103255979215224e+24,292.67654798176403,396.83308380546333,549.8604880623676
76737981104.05283,39202578507.79425,91347227684.06366,4.757730016676132e+23,610.561908446333,18.114906296455402,181.92775902822288
64879366726.15785,2812769120.3361115,56860884728.74347,3.242957156093537e+24,339.4068472517615,247.2154234681314,654.7338217858075
86158968142.45264,97887309741.27898,88624687444.9149,3.4234302579158816e+24,782.9678203845948,191.14689581160715,151.56245753100205
87007830912.96538,23950003437.51482,37492512705.7934,3.836572943760152e+24,415.6498135575951,667.9143088946748,127.27965100945404
89140706911.61777,57763608945.23149,18959213203.16144,5.017137157812235e+23,10.950456359714256,272.37921650620524,244.16681750473145
56613025326.36887,20787998300.679333,24615244882.302135,9.21670135607818e+24,330.97020925302587,354.1808031364767,738.7719845507013
43282211794.401825,67555298714.86666,52995278811.27298,7.911675646623123e+24,581.3552629173603,616.822235062629,197.88496567836356
94541379986.85533,8046002991.522239,45572376273.890236,9.772434934430388e+24,413.91886182653525,506.22869713331977,516.8288200086417
90787820024.50458,12439516507.701864,27097097027.53259,4.421818064744308e+24,497.9301335114418,291.1593017757668,849.778883688491
87034241916.52997,91337802406.4711,79465510086.78369,6.656986965286987e+24,461.7144585818207,740.8169393163374,124.41213167345767
51057257665.91891,56995687517.07367,868777312.8419174,9.882027494765585e+24,325.3065298204776,378.3249060920888,205.8925550492835
47788375241.7097,83020356924.05618,91638859014.27934,9.181189590523539e+24,753.7215202143805,196.86538513791675,720.1515122089054
16974963268.345734,31890028600.03308,64461790953.6571,2.7507205033067765e+24,672.4991772827854,970.2387925802957,80.04870729564063
56242494750.68336,78605338417.64667,50524417560.39521,4.6328003310427306e+24,343.37086277060513,816.3714098384507,48.077786472135784
25116459668.217705,22450366724.25338,22611780189.945827,2.1838102053102207e+24,562.3502653464759,878.9356548430171,694.1870415540664
24416617159.750874,292358544.744753,86193437972.06555,4.041610835985834e+24,88.17949338616727,489.61102224590445,704.1703949463923
7315073792.167992,27808057888.996117,1051999372.2335142,4.247363796265871e+24,184.92021588596674,465.8703323105585,187.78947011503467
86232926495.44022,32313706763.453533,27412192164.893833,2.3873995161496855e+24,538.6318230357086,25.1854474078238,390.70315534150666
54658981500.067406,81415545963.28427,13248568659.792204,9.574032838563717e+24,404.7186050570001,988.1603487796833,643.0525074981853
48040026243.53841,23178453211.59333,78658894043.11049,8.831888907048292e+23,82.72467970099584,998.9257054807055,659.6645635629878
62966417604.45877,42182796166.65017,98525022290.26782,3.810065352537172e+24,715.2914428491149,304.09796624398643,327.86401258131
3017416644.2009873,48546261845.960205,35343866958.997986,1.3718910331379655e+24,464.9952446111102,646.0809129322136,593.6569343461484
21284833981.06642,76258732331.01302,67606915049.50897,4.922077386209577e+24,736.1539339317242,232.62524687254316,219.53859122041885
68419058340.1751,15749704561.467037,99699836374.31729,4.873377221842054e+24,795.5951582037362,174.48996632531123,24.76064886879903
86383985069.2615,97671493784.3239,47046481977.26362,3.7561945928994694e+24,734.519333628646,563.4574585667283,762.144392842721
11890726708.30308,33216892255.87474,95918928619.78268,8.378636228454378e+24,897.2731402774461,560.6624653633035,863.5816436247442
24820428295.451702,74368479171.53091,68036325078.206985,8.482354346709721e+23,744.6500357664092,631.4266384552793,712.4123099460762
43120942648.45409,82275612662.96616,2637419824.547027,3.451469882390204e+24,361.0348202447098,17.857792065166468,499.8888166357494
15308353624.783443,18939240504.272636,49386189149.876236,7.831708726816855e+24,890.6360528647637,522.4496812291477,436.1459702428078
95887175804.03711,67788131326.51309,88997220130.40686,8.746250828989743e+24,916.1496534695088,62.616552291220984,63.13570137949387
58412264971.43543,14129235712.094868,37500670578.04901,4.6189939124138464e+24,377.71219194496683,340.3993906713142,153.97328733811756
47676514182.730354,72271359026.33754,68847135862.86494,2.2800152441366573e+24,184.74438641399195,676.7599238504952,377.4807556984106
67420248970.948326,55493409260.70564,14145257198.390148,2.925769900475156e+24,738.1115401666661,723.1788439733957,392.8029943161697
21856972500.832893,61957654413.2695,38876449685.079475,6.398146351472265e+24,103.94125254358744,261.25827530553613,203.6092330050835
97946263613.09985,93855996355.03802,56008645715.58707,7.089678384095304e+24,56.62402363314878,500.7409239541439,222.97437712297275
61864041854.23054,39951759508.453835,5429352433.790069,5.400927588240671e+24,175.12211039352476,634.1770072720988,369.37473720213245
